property_type,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,state,lat,lon
apartment,558476.72,241.0,0.0,Distrito Federal,19.3627702,-99.2659429
house,1317474.45,1320.0,1100.0,Distrito Federal,19.320576,-99.20929
apartment,257348.97,160.0,160.0,Distrito Federal,19.3339183962,-99.2400678992
apartment,189000.0,97.0,97.0,Quintana Roo,21.1180036168,-86.7681055079
house,471655.85,319.0,385.0,Distrito Federal,19.3951834,-99.2320055
house,750000.0,391.0,384.0,Quintana Roo,21.1126405,-86.7664362
apartment,46954.78,0.0,63.0,Distrito Federal,19.491447,-99.180214
house,150192.08,147.0,157.0,Quintana Roo,21.1356326752,-86.8262426555
house,450000.0,250.0,250.0,Quintana Roo,21.1295466,-86.8170132
apartment,350000.0,194.0,194.0,Quintana Roo,20.6366598988,-87.0684957504
apartment,445306.36,147.0,147.0,Distrito Federal,19.275206,-99.218292
house,263494.89,421.0,421.0,Distrito Federal,19.489897,-99.21067
house,237145.4,0.0,0.0,Quintana Roo,21.1398756255,-86.8301050365
apartment,837913.75,0.0,310.0,Distrito Federal,19.3874584,-99.2521431
apartment,71143.62,0.0,66.0,Distrito Federal,19.371843,-99.200287
apartment,33200.35,65.0,65.0,Distrito Federal,19.4753714,-99.1048072
apartment,42159.18,59.0,59.0,Distrito Federal,19.455909878,-99.2046815157
apartment,1500000.0,0.0,325.0,Distrito Federal,19.3631419,-99.2880597
apartment,417375.9,158.0,119.0,Distrito Federal,19.41498,-99.177444
house,727245.89,500.0,460.0,Quintana Roo,21.1295466,-86.8170132
house,3000000.0,1200.0,1250.0,Distrito Federal,19.320576,-99.20929
apartment,194939.99,0.0,60.0,Distrito Federal,19.440935,-99.188522
apartment,380000.0,542.0,708.0,Quintana Roo,21.163416038,-86.8342872709
apartment,223970.65,83.0,83.0,Distrito Federal,19.3981280251,-99.1629248857
store,6243537.78,5004.0,4763.0,Distrito Federal,19.310879,-99.138695
house,1500000.0,469.0,400.0,Quintana Roo,21.1669102,-86.8113357
house,390000.0,480.0,303.0,Quintana Roo,21.129547,-86.817017
house,690000.0,700.0,370.0,Quintana Roo,21.199106,-86.805694
house,574282.67,752.0,1182.0,Distrito Federal,19.2969709106,-99.0326645022
house,2400000.0,464.0,407.0,Quintana Roo,21.1694853329,-86.8037295341
house,100128.05,156.0,158.0,Quintana Roo,21.139641,-86.879738
apartment,314650.0,82.0,82.0,Quintana Roo,20.626583,-87.078659
house,139652.29,300.0,290.0,Quintana Roo,21.146414,-86.843369
apartment,175000.0,175.0,175.0,Quintana Roo,20.626583,-87.078659
apartment,241040.66,0.0,135.0,Distrito Federal,19.3794059,-99.1591446
apartment,121734.63,100.0,100.0,Quintana Roo,20.61372587,-87.0960903168
apartment,80392.29,0.0,70.0,Distrito Federal,19.453909,-99.208595
apartment,74368.79,0.0,47.0,Distrito Federal,19.446829,-99.159454
house,147557.13,0.0,320.0,Quintana Roo,21.082655,-86.857162
house,1043439.76,585.0,585.0,Distrito Federal,19.493973,-99.130394
apartment,760000.0,10830.0,350.0,Quintana Roo,21.1902642,-86.8198375
apartment,71992.81,118.0,118.0,Quintana Roo,20.6540990945,-87.0857208967
house,439232.8,255.0,255.0,Distrito Federal,19.3605334,-99.2267067
house,519084.93,338.0,338.0,Distrito Federal,19.3438765513,-99.3069778102
house,166001.78,608.0,750.0,Distrito Federal,19.2990233,-99.0436467
apartment,939000.0,0.0,320.0,Solidaridad,20.6295586,-87.0738851
apartment,200000.0,220.0,104.0,Solidaridad,20.6284265382,-87.0808339119
house,105397.95,126.0,160.0,Distrito Federal,19.314381,-99.127632
house,1000000.0,2000.0,900.0,Quintana Roo,20.4104426327,-87.3078775406
house,590088.61,255.0,410.0,Distrito Federal,19.353813,-99.163605
apartment,459600.0,0.0,131.0,Solidaridad,20.6295586,-87.0738851
apartment,26349.48,0.0,0.0,Distrito Federal,19.371681,-99.115875
house,68508.67,0.0,0.0,Quintana Roo,21.1461522673,-86.8458938599
house,563879.06,94.0,258.0,Distrito Federal,19.3358368421,-99.2021495104
house,685086.71,245.0,480.0,Distrito Federal,19.4392516,-99.1636051
apartment,89567.02,113.0,113.0,Distrito Federal,19.427607,-99.160835
house,145362.0,5217.0,560.0,Distrito Federal,19.248758,-99.173294
apartment,3500000.0,0.0,500.0,Quintana Roo,21.1295466,-86.8170132
house,395148.62,223.0,385.0,Distrito Federal,19.2818171,-99.1434659
apartment,44794.13,57.0,57.0,Distrito Federal,19.4823253,-99.185752
apartment,79048.46,61.0,61.0,Distrito Federal,19.391903,-99.188954
house,216065.81,90.0,261.0,Quintana Roo,21.161908,-86.8515279
house,658737.22,739.0,569.0,Quintana Roo,21.158964,-86.845937
apartment,44794.13,0.0,0.0,Quintana Roo,20.6802053,-87.0605355
apartment,67454.69,70.0,70.0,Distrito Federal,19.4736729503,-99.0838479996
apartment,135561.0,0.0,73.0,Quintana Roo,21.129547,-86.817017
apartment,650000.0,217.0,217.0,Quintana Roo,21.1433771,-86.8595054
house,179176.52,230.0,200.0,Quintana Roo,21.1353179,-86.8608315
house,1500000.0,300.0,425.0,Quintana Roo,21.129547,-86.817017
apartment,219500.0,0.0,122.0,Quintana Roo,20.2007286248,-87.4607419968
apartment,84318.36,0.0,71.0,Distrito Federal,19.3246591,-99.140855
apartment,163366.83,0.0,78.0,Distrito Federal,19.3499358,-99.2906864
apartment,126414.67,0.0,126.0,Quintana Roo,21.161908,-86.8515279
house,1350000.0,750.0,612.0,Quintana Roo,20.5026789073,-87.2227961943
house,142253.5,253.0,117.0,Distrito Federal,19.2790911,-99.2114234
apartment,84298.37,0.0,56.0,Distrito Federal,19.4473207,-99.1745277
apartment,370000.0,0.0,199.0,Quintana Roo,21.1295466,-86.8170132
apartment,289775.66,0.0,179.0,Quintana Roo,20.613375,-87.089897
apartment,69562.65,0.0,63.0,Distrito Federal,19.2903346,-99.1272957
apartment,2500000.0,340.0,340.0,Distrito Federal,19.2464696,-99.1013498
house,91696.22,110.0,155.0,Quintana Roo,21.161908,-86.8515279
house,205698.94,169.0,345.0,Distrito Federal,19.396791,-99.0675346
house,55333.92,76.0,80.0,Quintana Roo,20.6643223683,-87.079547426
house,157569.94,160.0,204.0,Quintana Roo,21.161908,-86.8515279
house,685086.71,690.0,475.0,Distrito Federal,19.3244270722,-99.2314513028
apartment,750000.0,440.0,440.0,Distrito Federal,19.401079,-99.24807
house,94331.17,0.0,0.0,Quintana Roo,21.139271,-86.859673
house,521561.78,115.0,243.0,Distrito Federal,19.3455921,-99.1484149
apartment,196943.14,0.0,160.0,Quintana Roo,21.129547,-86.817017
apartment,26876.47,0.0,48.0,Distrito Federal,19.3679029336,-99.0084283054
house,1100000.0,0.0,450.0,Quintana Roo,21.1347621,-86.7461357
apartment,158096.93,0.0,187.0,Quintana Roo,21.129547,-86.817017
apartment,310850.25,0.0,150.0,Distrito Federal,19.272743,-99.17952
apartment,342462.14,140.0,140.0,Distrito Federal,19.3376152,-99.194904
house,181811.47,297.0,293.0,Quintana Roo,21.1617159743,-86.8234346813
apartment,255590.04,0.0,97.0,Distrito Federal,19.2464696,-99.1013498
apartment,40645.77,70.0,72.0,Distrito Federal,19.2790911,-99.2114234
house,237089.17,140.0,330.0,Distrito Federal,19.3073525,-99.1061901
house,44794.13,136.0,90.0,Quintana Roo,21.139641,-86.879738
apartment,1500000.0,325.0,325.0,Distrito Federal,19.401079,-99.24807
house,1100000.0,192.0,350.0,Quintana Roo,21.0448129679,-86.7828941345
house,123842.59,160.0,160.0,Quintana Roo,21.129547,-86.817017
apartment,48114.16,0.0,65.0,Distrito Federal,19.4566382427,-99.200373888
house,580000.0,785.0,468.0,Quintana Roo,21.158964,-86.845937
apartment,3650000.0,600.0,575.0,Distrito Federal,19.400524,-99.230064
house,616578.04,104.0,287.0,Distrito Federal,19.3361304282,-99.2020529509
house,220000.0,2000.0,220.0,Quintana Roo,21.139086,-86.84964
apartment,1673373.0,231.0,231.0,Distrito Federal,19.4287384,-99.1894165
apartment,121207.64,0.0,170.0,Quintana Roo,21.1397389,-86.8317877
apartment,250425.54,0.0,88.0,Distrito Federal,19.3584465,-99.2719561
house,62960.34,160.0,220.0,Quintana Roo,21.1554854345,-86.8750159442
apartment,60603.82,0.0,0.0,Distrito Federal,19.2814228,-99.1418011
apartment,270983.78,99.0,99.0,Distrito Federal,19.3867842,-99.1771664
apartment,271399.73,248.0,128.0,Quintana Roo,21.1591424,-86.8053312
apartment,285318.38,0.0,137.0,Distrito Federal,19.381729,-99.164986
house,147522.15,322.0,340.0,Distrito Federal,19.3705071,-99.2266013
store,65000.0,56.0,56.0,Quintana Roo,21.129547,-86.817017
apartment,209741.93,134.0,134.0,Quintana Roo,21.1445071449,-86.8220307492
apartment,117037.0,0.0,47.0,Quintana Roo,20.3917349367,-87.4081626534
house,1275000.0,747.0,600.0,Distrito Federal,19.405931,-99.2507755
apartment,138724.79,0.0,70.0,Distrito Federal,19.3908165,-99.1466355
apartment,148312.45,137.0,137.0,Quintana Roo,21.082655,-86.857162
apartment,275000.0,0.0,288.0,Quintana Roo,20.7612007256,-86.9581328501
apartment,193932.23,70.0,70.0,Distrito Federal,19.4432497,-99.2028636
apartment,8695.33,49.0,49.0,Distrito Federal,19.2837372171,-99.0549311042
house,36836.58,98.0,65.0,Quintana Roo,20.6295586,-87.0738851
apartment,81196.95,86.0,86.0,Distrito Federal,19.351277,-99.221244
house,5000000.0,1648.0,1325.0,Distrito Federal,19.4066702,-99.2278752
apartment,263056.39,2397.0,165.0,Quintana Roo,21.1110732141,-86.8539552391
house,1130000.0,628.0,484.0,Distrito Federal,19.286903,-99.1672076
house,1053979.56,358.0,379.0,Distrito Federal,19.3876226,-99.1853633
house,147557.13,336.0,268.0,Quintana Roo,21.203037,-86.806343
apartment,332003.56,0.0,151.0,Distrito Federal,19.3309328,-99.2258874
apartment,32138.75,54.0,54.0,Distrito Federal,19.505199,-99.155991
apartment,189716.32,0.0,150.0,Distrito Federal,19.2775156,-99.1645304
house,685086.71,221.0,480.0,Distrito Federal,19.34189,-99.166374
house,579688.75,750.0,500.0,Quintana Roo,21.161908,-86.8515279
apartment,482195.65,0.0,161.0,Distrito Federal,19.304177072,-99.2225289345
house,795000.0,0.0,0.0,Quintana Roo,20.3868736,-87.3236335
apartment,63013.03,74.0,74.0,Quintana Roo,20.6538430931,-87.0860561728
apartment,185000.0,0.0,145.0,Quintana Roo,20.613375,-87.089897
house,265000.0,325.0,207.0,Quintana Roo,20.6256382398,-87.0891513884
apartment,57000.0,50.0,50.0,Quintana Roo,20.503029,-87.222649
house,2213357.08,874.0,1118.0,Distrito Federal,19.3234957,-99.210996
house,250000.0,5000.0,2000.0,Quintana Roo,20.8482492,-86.876106
apartment,290000.0,125.0,126.0,Quintana Roo,21.129547,-86.817017
apartment,151546.45,49.0,49.0,Distrito Federal,19.4028827625,-99.1687436511
house,35571.81,128.0,57.0,Quintana Roo,20.4973693692,-86.940050628
apartment,1614122.0,251.0,251.0,Distrito Federal,19.4354835,-99.2106606
apartment,96732.66,71.0,71.0,Distrito Federal,19.3905096814,-99.1797745215
apartment,100000.0,7339.0,91.0,Quintana Roo,20.626583,-87.078659
apartment,226102.91,141.0,141.0,Distrito Federal,19.334242357,-99.240411222
apartment,98030.63,300.0,117.0,Quintana Roo,21.082655,-86.857162
apartment,225400.0,90.0,90.0,Quintana Roo,20.6343104242,-87.07218647
apartment,69299.15,0.0,57.0,Distrito Federal,19.406622,-99.124168
apartment,35107.0,71.0,71.0,Distrito Federal,19.2812307923,-99.1871774197
apartment,210247.84,0.0,107.0,Distrito Federal,19.3765891,-99.1531067
apartment,251637.62,133.0,133.0,Distrito Federal,19.394073,-99.153915
apartment,175176.67,90.0,90.0,Distrito Federal,19.5324951,-99.1407725
house,202891.06,280.0,264.0,Quintana Roo,21.1113134241,-86.8480865657
apartment,197621.16,0.0,125.0,Distrito Federal,19.33923,-99.218987
house,447835.11,650.0,450.0,Quintana Roo,21.161908,-86.8515279
house,632237.8,260.0,570.0,Distrito Federal,19.3470575,-99.2965778
apartment,658737.22,0.0,298.0,Distrito Federal,19.3583853,-99.2085429
apartment,711436.2,250.0,250.0,Distrito Federal,19.4334011,-99.1873074
apartment,50052.15,67.0,67.0,Distrito Federal,19.443178,-99.144234
apartment,1315000.0,311.0,311.0,Distrito Federal,19.4332386,-99.1933503
house,2600000.0,920.0,700.0,Distrito Federal,19.401079,-99.24807
house,100677.54,115.0,163.0,Quintana Roo,20.6544441937,-87.0865758508
apartment,19498.62,0.0,0.0,Distrito Federal,19.4497489958,-99.1629087925
apartment,734623.75,120.0,240.0,Distrito Federal,19.401079,-99.24807
house,363536.73,500.0,480.0,Quintana Roo,21.158964,-86.845937
apartment,192351.27,125.0,125.0,Distrito Federal,19.3349552,-99.2233579
house,242415.29,197.0,187.0,Distrito Federal,19.3037588,-99.1142505
apartment,115910.26,72.0,72.0,Distrito Federal,19.4447238,-99.1719095
house,395242.33,325.0,419.0,Distrito Federal,19.3271667,-99.2245237
apartment,73778.56,71.0,71.0,Distrito Federal,19.444723,-99.186447
apartment,168636.73,144.0,0.0,Quintana Roo,21.129547,-86.817017
apartment,419200.0,125.0,125.0,Quintana Roo,20.626583,-87.078659
apartment,145185.68,0.0,60.0,Distrito Federal,19.357824,-99.286752
house,167530.05,160.0,238.0,Distrito Federal,19.3437444,-99.1561883
apartment,390000.0,6000.0,185.0,Quintana Roo,21.1721465895,-86.818202734
house,202842.96,300.0,295.0,Quintana Roo,21.140179,-86.828308
house,47429.08,220.0,0.0,Quintana Roo,20.6722013128,-87.0732244849
apartment,194939.99,0.0,60.0,Distrito Federal,19.443178,-99.20237
house,1950000.0,560.0,730.0,Distrito Federal,19.401079,-99.24807
apartment,764135.18,0.0,300.0,Distrito Federal,19.390415,-99.254997
apartment,168636.73,1000.0,230.0,Quintana Roo,21.145283,-86.822662
apartment,193000.0,96.0,85.0,Quintana Roo,20.1999029736,-87.4550771713
apartment,100128.05,85.0,85.0,Distrito Federal,19.3935712,-99.113412
apartment,56752.32,0.0,63.0,Distrito Federal,19.2990233,-99.0436467
apartment,21343.08,43.0,43.0,Distrito Federal,19.342083,-99.0532159
house,434766.56,142.0,241.0,Distrito Federal,19.3167357,-99.2293233
apartment,215000.0,119.0,119.0,Quintana Roo,20.503686967,-87.22427845
house,579688.75,734.0,714.0,Quintana Roo,21.161908,-86.8515279
house,100128.05,120.0,200.0,Distrito Federal,19.2449770188,-99.0763539076
apartment,1700000.0,402.0,402.0,Distrito Federal,19.392937,-99.263313
apartment,316193.86,90.0,90.0,Distrito Federal,19.4374999,-99.1873839
house,66400.71,160.0,120.0,Quintana Roo,21.149214,-86.874092
apartment,310923.97,0.0,310.0,Quintana Roo,21.1659535914,-86.8196457624
house,244119.0,99.0,158.0,Quintana Roo,20.2088602,-87.4653115
house,197884.66,270.0,236.0,Quintana Roo,21.1773908,-86.8179817
apartment,598634.09,0.0,324.0,Quintana Roo,21.1902642,-86.8198375
house,421591.82,600.0,458.0,Distrito Federal,19.2691183965,-99.127600193
apartment,197621.16,97.0,97.0,Distrito Federal,19.2464696,-99.1013498
house,4000000.0,1000.0,900.0,Distrito Federal,19.400524,-99.230064
house,474290.8,320.0,320.0,Distrito Federal,19.287188,-99.170525
house,1133028.03,1096.0,450.0,Distrito Federal,19.327168,-99.224525
apartment,60603.82,0.0,62.0,Distrito Federal,19.3674239,-99.2002892
house,1512460.67,468.0,400.0,Quintana Roo,21.1640090481,-86.82033518
house,202891.06,200.0,350.0,Distrito Federal,19.3782351,-99.2204876
apartment,257110.04,97.0,97.0,Distrito Federal,19.3849579,-99.1598558
apartment,231875.5,102.0,0.0,Distrito Federal,19.3784829,-99.2554436
house,200256.11,344.0,595.0,Distrito Federal,19.2381345433,-99.0989166498
apartment,114856.53,0.0,60.0,Distrito Federal,19.3605334,-99.2267067
house,237145.4,200.0,275.0,Distrito Federal,19.3792043,-99.2576155
apartment,247685.14,80.0,80.0,Distrito Federal,19.426753,-99.1618449
apartment,469020.9,0.0,250.0,Quintana Roo,21.1116462144,-86.7654758692
house,555000.0,1122.0,380.0,Quintana Roo,21.1010425,-86.845249
apartment,247685.19,105.0,105.0,Distrito Federal,19.4202091,-99.1695901
house,785214.77,750.0,650.0,Distrito Federal,19.3251419,-99.2229219
house,185500.4,120.0,160.0,Distrito Federal,19.2923284,-99.2181291
apartment,322027.85,40707.0,159.0,Quintana Roo,21.129547,-86.817017
house,210795.91,137.0,240.0,Distrito Federal,19.3248768,-99.2331489
house,150192.08,0.0,260.0,Distrito Federal,19.496761,-99.075081
apartment,950000.0,0.0,500.0,Quintana Roo,21.1632822181,-86.8091583252
apartment,241540.49,2397.0,267.0,Quintana Roo,21.110993144,-86.8539766967
house,705000.0,1664.0,665.0,Quintana Roo,21.129547,-86.817017
house,721976.0,1250.0,780.0,Distrito Federal,19.401079,-99.24807
apartment,490000.0,0.0,250.0,Quintana Roo,21.129547,-86.817017
apartment,727245.89,430.0,430.0,Distrito Federal,19.425873,-99.2246417
house,461006.73,652.0,460.0,Quintana Roo,21.0537444932,-86.8486404419
apartment,164984.69,63.0,63.0,Distrito Federal,19.3900682,-99.1565398
house,670000.0,400.0,415.0,Quintana Roo,20.6115266726,-87.0917290449
house,421591.82,1250.0,800.0,Quintana Roo,21.0792344409,-86.8578929904
apartment,209700.0,0.0,53.0,Solidaridad,20.626583,-87.078659
apartment,202842.96,0.0,210.0,Quintana Roo,21.161908,-86.8515279
apartment,158822.35,87.0,87.0,Distrito Federal,19.364967,-99.1428406
house,21295.65,0.0,0.0,Distrito Federal,19.441147,-99.16983
house,803440.71,158.0,444.0,Distrito Federal,19.357464,-99.207909
apartment,168636.73,0.0,175.0,Quintana Roo,21.1608002,-86.8565388
house,560000.0,280.0,380.0,Quintana Roo,21.1645378696,-86.8207535148
apartment,350000.0,0.0,238.0,Quintana Roo,20.6295586,-87.0738851
house,342462.14,584.0,480.0,Quintana Roo,21.106796013,-86.8518539531
house,422224.14,261.0,458.0,Distrito Federal,19.3426347421,-99.2248383164
apartment,474290.8,200.0,200.0,Distrito Federal,19.381729,-99.164986
apartment,158000.0,0.0,75.0,Quintana Roo,20.6147007313,-87.0930271201
apartment,384702.54,0.0,173.0,Distrito Federal,19.381729,-99.164986
apartment,342016.36,0.0,205.0,Distrito Federal,19.3189193205,-99.2143709958
house,790484.67,980.0,670.0,Quintana Roo,21.1060011888,-86.8468567729
apartment,204366.63,0.0,82.0,Distrito Federal,19.392937,-99.263313
apartment,262905.55,109.0,109.0,Distrito Federal,19.394073,-99.153915
apartment,830000.0,307.0,307.0,Distrito Federal,19.3855147,-99.2533303
store,1950000.0,1500.0,1500.0,Quintana Roo,20.6251933163,-87.0878076553
house,1053979.56,486.0,687.0,Distrito Federal,19.301781,-99.20237
apartment,44794.13,52.0,52.0,Distrito Federal,19.405014,-99.141464
house,342543.35,250.0,250.0,Distrito Federal,19.3376755,-99.2193671
house,250000.0,250.0,186.0,Quintana Roo,20.613375,-87.089897
apartment,192924.2,0.0,91.0,Distrito Federal,19.372334,-99.190598
house,466275.38,243.0,373.0,Distrito Federal,19.3431934,-99.2071435
house,360988.0,510.0,382.0,Distrito Federal,19.2826426,-99.2179032
house,100104.31,110.0,130.0,Quintana Roo,21.161908,-86.8515279
house,140574.52,200.0,160.0,Distrito Federal,19.271181,-99.137314
apartment,210581.95,100.0,100.0,Distrito Federal,19.4032833,-99.1821858
house,316118.9,400.0,385.0,Quintana Roo,21.082655,-86.857162
apartment,184637.45,57.0,57.0,Distrito Federal,19.4177154,-99.1788559
house,189716.32,170.0,253.0,Quintana Roo,21.161908,-86.8515279
apartment,122011.3,87.0,87.0,Distrito Federal,19.3339698585,-99.151263535
apartment,178675.88,124.0,90.0,Distrito Federal,19.3819271,-99.1891539
house,70563.93,101.0,101.0,Quintana Roo,20.6056252733,-87.1102864109
apartment,205125.5,92.0,92.0,Distrito Federal,19.3794059,-99.1591446
house,181819.37,200.0,224.0,Distrito Federal,19.298168,-99.113106
apartment,41104.67,87.0,87.0,Quintana Roo,21.1504790713,-86.8528892858
apartment,149107.06,0.0,60.0,Distrito Federal,19.4306069,-99.0949899
apartment,136377.0,0.0,75.0,Quintana Roo,21.129547,-86.817017
apartment,603403.3,0.0,229.0,Distrito Federal,19.392937,-99.263313
apartment,211000.0,1000.0,100.0,Solidaridad,20.6295586,-87.0738851
house,16600.17,90.0,46.0,Quintana Roo,21.180864,-86.85466
house,181811.47,203.0,450.0,Distrito Federal,19.3557578,-99.0237546
house,642775.1,160.0,235.0,Distrito Federal,19.353813,-99.163605
apartment,367575.37,0.0,115.0,Distrito Federal,19.4195256,-99.162549
house,231875.5,2500.0,800.0,Quintana Roo,21.0683147,-86.8465036
apartment,1127870.0,199.0,199.0,Distrito Federal,19.4342032,-99.2063684
house,760000.0,500.0,550.0,Distrito Federal,19.401079,-99.24807
house,249793.15,202.0,290.0,Distrito Federal,19.3354254,-99.1338549
house,420537.84,203.0,479.0,Distrito Federal,19.396593,-99.133163
apartment,879864.27,200.0,200.0,Distrito Federal,19.433173,-99.1863574
apartment,447941.31,0.0,147.0,Distrito Federal,19.3042378257,-99.2222929001
apartment,2000000.0,422.0,422.0,Distrito Federal,19.430456,-99.1889121
apartment,270000.0,166.0,139.0,Quintana Roo,20.2016654,-87.4605774
house,265000.0,342.0,250.0,Quintana Roo,20.4310062,-86.9080654
apartment,445000.0,0.0,128.0,Solidaridad,20.6295586,-87.0738851
house,39524.23,0.0,0.0,Quintana Roo,21.139523,-86.844428
apartment,57968.87,0.0,0.0,Distrito Federal,19.4027115,-99.0709578
apartment,230000.0,134.0,134.0,Quintana Roo,21.136265623,-86.7680883408
apartment,344651.31,136.0,136.0,Distrito Federal,19.3583176,-99.189399
apartment,189000.0,140.0,140.0,Quintana Roo,20.613375,-87.089897
house,89567.02,150.0,155.0,Quintana Roo,21.139271,-86.859673
apartment,268764.78,0.0,84.0,Distrito Federal,19.4157753,-99.165401
house,44794.13,200.0,240.0,Quintana Roo,21.16914,-86.864693
apartment,48829.92,0.0,70.0,Quintana Roo,20.6541412589,-87.0876703283
apartment,359000.0,106.0,95.0,Quintana Roo,20.6628443771,-87.031954765
house,173906.62,160.0,230.0,Quintana Roo,21.1401633212,-86.8231782317
house,650000.0,720.0,300.0,Quintana Roo,20.6140271275,-87.092936039
house,358353.05,87.0,198.0,Distrito Federal,19.3726839,-99.1836755
apartment,1500000.0,0.0,336.0,Quintana Roo,21.1075626004,-86.7607498169
apartment,84318.36,124.0,124.0,Quintana Roo,20.653885064,-87.0866964769
house,2400000.0,750.0,600.0,Distrito Federal,19.401079,-99.24807
apartment,447835.11,225.0,190.0,Distrito Federal,19.3955732459,-99.1732661426
house,3900000.0,800.0,1200.0,Quintana Roo,21.1713697276,-86.8076798916
house,237145.4,324.0,228.0,Quintana Roo,21.1371662556,-86.7524199496
apartment,375000.0,249.0,113.0,Quintana Roo,20.2016654,-87.4605774
apartment,1200000.0,0.0,553.0,Distrito Federal,19.401079,-99.24807
house,136984.85,120.0,250.0,Quintana Roo,21.161908,-86.8515279
store,260859.94,592.0,592.0,Distrito Federal,19.423275,-99.1305663
house,5000000.0,1307.0,1216.0,Distrito Federal,19.3437444,-99.1561883
apartment,142516.93,0.0,64.0,Distrito Federal,19.369862,-99.268166
store,275000.0,93.0,0.0,Quintana Roo,20.6303644302,-87.0692145824
house,131716.2,310.0,265.0,Distrito Federal,19.2413678009,-99.1087105823
apartment,370000.0,182.0,0.0,Quintana Roo,21.1902642,-86.8198375
apartment,57855.09,0.0,63.0,Distrito Federal,19.2990233,-99.0436467
house,68508.67,0.0,0.0,Quintana Roo,21.1343042265,-86.8347358704
house,63080.67,110.0,104.0,Quintana Roo,21.1222550786,-86.8802690506
house,47270.98,160.0,177.0,Quintana Roo,21.1336637649,-86.855764389
apartment,30558.16,57.0,57.0,Distrito Federal,19.3471146,-99.0038712
house,194986.21,200.0,230.0,Distrito Federal,19.332314,-99.325691
apartment,92201.34,0.0,0.0,Distrito Federal,19.3803746,-99.1491002
house,421591.82,403.0,453.0,Distrito Federal,19.3605334,-99.2267067
apartment,948581.6,0.0,279.0,Distrito Federal,19.346647,-99.275787
house,68508.67,160.0,130.0,Quintana Roo,21.152508,-86.850891
apartment,587000.0,0.0,165.0,Solidaridad,20.626583,-87.078659
house,350000.0,385.0,272.0,Quintana Roo,20.6295586,-87.0738851
house,460000.0,480.0,516.0,Quintana Roo,20.503029,-87.222649
apartment,705036.0,172.0,172.0,Distrito Federal,19.4317147,-99.191166
house,230000.0,0.0,0.0,Quintana Roo,20.6473061,-87.0597368
apartment,275000.0,0.0,86.0,Solidaridad,20.6295586,-87.0738851
apartment,1590000.0,0.0,300.0,Quintana Roo,21.1347621,-86.7461357
apartment,169650.47,0.0,100.0,Distrito Federal,19.4856387,-99.1083012
house,104870.96,223.0,155.0,Quintana Roo,18.5001889,-88.296146
apartment,830000.0,0.0,600.0,Distrito Federal,19.390415,-99.254997
apartment,54267.07,48.0,48.0,Distrito Federal,19.399121,-99.1414643
house,471655.85,102.0,187.0,Distrito Federal,19.41498,-99.177444
apartment,1400000.0,450.0,450.0,Distrito Federal,19.433173,-99.1863574
house,68492.42,120.0,160.0,Quintana Roo,21.139086,-86.84964
apartment,550000.0,243.0,243.0,Distrito Federal,19.4376344,-99.2099821
apartment,34254.33,69.0,652.0,Distrito Federal,19.4738499643,-99.165738523
house,19182.42,66.0,64.0,Quintana Roo,21.163368,-86.874725
house,81664.04,144.0,147.0,Quintana Roo,21.129547,-86.817017
house,549000.0,350.0,270.0,Quintana Roo,21.129547,-86.817017
house,6500000.0,1010.0,1170.0,Quintana Roo,21.129547,-86.817017
house,237145.4,517.0,280.0,Distrito Federal,19.2947723,-99.2317638
house,136457.99,373.0,247.0,Distrito Federal,19.3563182,-99.2882606
apartment,107033.04,0.0,61.0,Distrito Federal,19.4306069,-99.0949899
apartment,382461.0,129.0,129.0,Quintana Roo,20.6359608335,-87.0632513613
apartment,350000.0,215.0,180.0,Quintana Roo,20.2015542717,-87.4612891674
house,1027630.07,869.0,600.0,Quintana Roo,21.1295466,-86.8170132
apartment,170000.0,144.0,144.0,Quintana Roo,20.209438,-87.467918
house,154934.99,160.0,252.0,Quintana Roo,21.149761,-86.863434
apartment,432131.62,0.0,230.0,Distrito Federal,19.3484398,-99.2355858
apartment,142253.5,138.0,130.0,Distrito Federal,19.2748808,-99.215197
apartment,144887.83,0.0,65.0,Distrito Federal,19.3584291921,-99.1948563607
apartment,23035.4,52.0,52.0,Distrito Federal,19.2859196,-99.0436792
apartment,537529.57,0.0,200.0,Distrito Federal,19.3034480252,-99.223408699
house,1800000.0,391.0,309.0,Distrito Federal,19.401657756,-99.2303148508
apartment,300000.0,177.0,177.0,Quintana Roo,20.6311626739,-87.0663553476
apartment,102552.21,60.0,60.0,Distrito Federal,19.3706856,-99.1409936
house,387337.48,235.0,260.0,Distrito Federal,19.29103348,-99.2153406143
apartment,1700000.0,187.0,187.0,Solidaridad,20.626583,-87.078659
house,4200000.0,1121.0,740.0,Distrito Federal,19.420166,-99.220367
apartment,173432.33,0.0,90.0,Distrito Federal,19.382013,-99.188522
house,395000.0,450.0,273.0,Quintana Roo,20.3671587022,-87.33959198
apartment,915712.0,187.0,187.0,Distrito Federal,19.4341322,-99.2040981
apartment,7825.79,48.0,48.0,Distrito Federal,19.2834536638,-99.0550169349
apartment,116359.34,0.0,0.0,Distrito Federal,19.308318401,-99.1361510754
house,192305.66,180.0,262.0,Quintana Roo,21.139641,-86.879738
apartment,340000.0,169.0,169.0,Quintana Roo,21.1295466,-86.8170132
apartment,121207.64,60.0,60.0,Distrito Federal,19.3392293,-99.2189838
